Ids,Sentiment,Sarcasm,Vulgar,Abuse,Target
image_ben_236.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_957.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_4310.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_138.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_689.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_1943.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_5182.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_1010.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_1870.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_4539.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_5126.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_7383.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_1090.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_3677.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_245.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_652.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_3008.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_3085.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_352.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_4334.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_7254.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_301.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_1075.png,Neutral,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_7389.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_306.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_798.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_1993.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_307.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_82.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_4361.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_3892.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_305.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_973.png,Negative,Sarcastic,Vulgar,Non-abusive,Political
image_ben_311.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_314.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_289.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_1781.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_587.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_165.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_746.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_310.png,Neutral,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_4416.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_3684.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_3988.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_838.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_313.png,Negative,Sarcastic,Vulgar,Non-abusive,Political
image_ben_7408.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_1151.png,Positive,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_93.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_1859.png,Negative,Sarcastic,Vulgar,Non-abusive,Political
image_ben_349.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_3151.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_1018.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_90.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_1028.png,Neutral,Sarcastic,Vulgar,Non-abusive,Political
image_ben_844.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_172.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_864.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_897.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_338.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_453.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_3035.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_92.png,Negative,Sarcastic,Vulgar,Non-abusive,Political
image_ben_68.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_89.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_365.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_346.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_1007.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_598.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_1128.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_302.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_350.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_1995.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_1996.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_3039.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_4280.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_869.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_3036.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_3044.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_377.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_240.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_1031.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_1745.png,Positive,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_318.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_7267.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_4019.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_1946.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_589.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_911.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_809.png,Negative,Sarcastic,Vulgar,Non-abusive,Political
image_ben_1203.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_1994.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_3177.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_327.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_473.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_4313.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_3007.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_1006.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_4649.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_7380.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_345.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_816.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_741.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_831.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_4409.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_4314.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_135.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_7248.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_1171.png,Positive,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_5066.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_4330.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_4408.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_715.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_141.png,Positive,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_37.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_88.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_577.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_819.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_1153.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_155.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_247.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_186.png,Neutral,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_177.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_818.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_4414.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_378.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_3050.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_670.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_73.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_4278.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_4311.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_3877.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Political
image_ben_179.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Political, Religion"
image_ben_970.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Political, Religion"
image_ben_1799.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Political, Religion"
image_ben_1159.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,"Political, Religion"
image_ben_4373.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,"Political, Religion"
image_ben_3043.png,Neutral,Sarcastic,Non Vulgar,Non-abusive,"Political, Religion"
image_ben_157.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Political, Religion"
image_ben_133.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Political, Religion"
image_ben_100.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Political, Religion"
image_ben_666.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Political, Religion"
image_ben_242.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,"Political, Religion"
image_ben_1345.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,"Political, Religion, Social Sub-groups"
image_ben_1992.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,"Political, Social Sub-groups"
image_ben_1845.png,Negative,Sarcastic,Vulgar,Non-abusive,"Political, Social Sub-groups"
image_ben_332.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_2065.png,Positive,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_364.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1380.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_159.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1104.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_5011.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_504.png,Negative,Sarcastic,Vulgar,Non-abusive,Religion
image_ben_321.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_340.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_549.png,Negative,Sarcastic,Vulgar,Non-abusive,Religion
image_ben_738.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1197.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1934.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1353.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1764.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1523.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_113.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1431.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_67.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_3352.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_507.png,Negative,Sarcastic,Vulgar,Non-abusive,Religion
image_ben_328.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_566.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_633.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_3985.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_370.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_22.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1302.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_2060.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_2913.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_2749.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_472.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_278.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1520.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1393.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_475.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_4169.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_374.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_344.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_4292.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_7451.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_36.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_556.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1260.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_3745.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_3739.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1160.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_164.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_12.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_288.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1127.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_124.png,Negative,Sarcastic,Vulgar,Non-abusive,Religion
image_ben_97.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_887.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1516.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_412.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1926.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1940.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_299.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1343.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_950.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_3051.png,Positive,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_671.png,Negative,Sarcastic,Vulgar,Non-abusive,Religion
image_ben_1321.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1194.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1882.png,Positive,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_595.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_886.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1368.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_584.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_2053.png,Positive,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_298.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_4236.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_361.png,Negative,Sarcastic,Vulgar,Non-abusive,Religion
image_ben_4422.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_329.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_368.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_286.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_351.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_380.png,Negative,Sarcastic,Vulgar,Non-abusive,Religion
image_ben_458.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_810.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_779.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1144.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_427.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1198.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_750.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_194.png,Positive,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_581.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_394.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_331.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1179.png,Positive,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_4552.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1899.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_3700.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1333.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_2418.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_102.png,Neutral,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1371.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_983.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_1405.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_712.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Religion
image_ben_81.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_3305.png,Positive,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_7503.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_7297.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_3229.png,Positive,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_3230.png,Positive,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_7526.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_3231.png,Positive,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_3238.png,Positive,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_1511.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_108.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_4072.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_7442.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_4071.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_7443.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_33.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_7625.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_7505.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_7599.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_246.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_7629.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_7520.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_7574.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_227.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_7507.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_7432.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_7510.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_7521.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_7523.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_7525.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_3228.png,Positive,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_1504.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_3232.png,Positive,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
image_ben_3240.png,Positive,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups
